title,url,time_published,overall_sentiment_score,overall_sentiment_label,relevance_score,topic_Earnings_relevance,topic_Earnings_sentiment_label,topic_Technology_relevance,topic_Technology_sentiment_label,topic_Manufacturing_relevance,topic_Manufacturing_sentiment_label,ticker,ticker_sentiment_score,ticker_sentiment_label,ticker_relevance_score,topic_Financial Markets_relevance,topic_Financial Markets_sentiment_label,topic_Economy - Monetary_relevance,topic_Economy - Monetary_sentiment_label,topic_Finance_relevance,topic_Finance_sentiment_label,topic_Economy - Fiscal_relevance,topic_Economy - Fiscal_sentiment_label,topic_Economy - Macro_relevance,topic_Economy - Macro_sentiment_label,topic_Energy & Transportation_relevance,topic_Energy & Transportation_sentiment_label,topic_Retail & Wholesale_relevance,topic_Retail & Wholesale_sentiment_label,topic_Life Sciences_relevance,topic_Life Sciences_sentiment_label,topic_Real Estate & Construction_relevance,topic_Real Estate & Construction_sentiment_label
"Consumer Tech News  ( Jan 20-Jan 24 ) : Trump Revokes Biden's AI Policies, Meta Launches New 'Edits' App To Lure TikTok Users & More - Apple  ( NASDAQ:AAPL ) , Electronic Arts  ( NASDAQ:EA ) ",https://www.benzinga.com/news/large-cap/25/01/43216486/consumer-tech-news-jan-20-jan-24-trump-revokes-bidens-ai-policies-meta-launches-new-edits-app-to-l,20250125T160048,0.199509,Somewhat-Bullish,,0.360215,Bullish,0.5,Bullish,0.5,Bullish,GOOG,0.0,Neutral,0.18046,,,,,,,,,,,,,,,,,,
"Consumer Tech News  ( Jan 20-Jan 24 ) : Trump Revokes Biden's AI Policies, Meta Launches New 'Edits' App To Lure TikTok Users & More - Apple  ( NASDAQ:AAPL ) , Electronic Arts  ( NASDAQ:EA ) ",https://www.benzinga.com/news/large-cap/25/01/43216486/consumer-tech-news-jan-20-jan-24-trump-revokes-bidens-ai-policies-meta-launches-new-edits-app-to-l,20250125T160048,0.199509,Somewhat-Bullish,,0.360215,Bullish,0.5,Bullish,0.5,Bullish,META,0.350982,Bullish,0.18046,,,,,,,,,,,,,,,,,,
"Consumer Tech News  ( Jan 20-Jan 24 ) : Trump Revokes Biden's AI Policies, Meta Launches New 'Edits' App To Lure TikTok Users & More - Apple  ( NASDAQ:AAPL ) , Electronic Arts  ( NASDAQ:EA ) ",https://www.benzinga.com/news/large-cap/25/01/43216486/consumer-tech-news-jan-20-jan-24-trump-revokes-bidens-ai-policies-meta-launches-new-edits-app-to-l,20250125T160048,0.199509,Somewhat-Bullish,,0.360215,Bullish,0.5,Bullish,0.5,Bullish,AAPL,0.180597,Somewhat-Bullish,0.18046,,,,,,,,,,,,,,,,,,
"Consumer Tech News  ( Jan 20-Jan 24 ) : Trump Revokes Biden's AI Policies, Meta Launches New 'Edits' App To Lure TikTok Users & More - Apple  ( NASDAQ:AAPL ) , Electronic Arts  ( NASDAQ:EA ) ",https://www.benzinga.com/news/large-cap/25/01/43216486/consumer-tech-news-jan-20-jan-24-trump-revokes-bidens-ai-policies-meta-launches-new-edits-app-to-l,20250125T160048,0.199509,Somewhat-Bullish,,0.360215,Bullish,0.5,Bullish,0.5,Bullish,TSLA,-0.301873,Somewhat-Bearish,0.18046,,,,,,,,,,,,,,,,,,
"Consumer Tech News  ( Jan 20-Jan 24 ) : Trump Revokes Biden's AI Policies, Meta Launches New 'Edits' App To Lure TikTok Users & More - Apple  ( NASDAQ:AAPL ) , Electronic Arts  ( NASDAQ:EA ) ",https://www.benzinga.com/news/large-cap/25/01/43216486/consumer-tech-news-jan-20-jan-24-trump-revokes-bidens-ai-policies-meta-launches-new-edits-app-to-l,20250125T160048,0.199509,Somewhat-Bullish,,0.360215,Bullish,0.5,Bullish,0.5,Bullish,EA,0.040223,Neutral,0.267804,,,,,,,,,,,,,,,,,,
This Chip Stock Could Be the Best Investment of the Decade,https://www.fool.com/investing/2025/01/25/this-chip-stock-could-be-the-best-investment-of-th/,20250125T123000,0.29661,Somewhat-Bullish,,0.972756,Bullish,0.5,Bullish,0.5,Bullish,AMD,0.0,Neutral,0.07031,0.214378,Somewhat-Bullish,,,,,,,,,,,,,,,,
This Chip Stock Could Be the Best Investment of the Decade,https://www.fool.com/investing/2025/01/25/this-chip-stock-could-be-the-best-investment-of-th/,20250125T123000,0.29661,Somewhat-Bullish,,0.972756,Bullish,0.5,Bullish,0.5,Bullish,NVDA,0.0,Neutral,0.07031,0.214378,Somewhat-Bullish,,,,,,,,,,,,,,,,
This Chip Stock Could Be the Best Investment of the Decade,https://www.fool.com/investing/2025/01/25/this-chip-stock-could-be-the-best-investment-of-th/,20250125T123000,0.29661,Somewhat-Bullish,,0.972756,Bullish,0.5,Bullish,0.5,Bullish,AAPL,0.0,Neutral,0.07031,0.214378,Somewhat-Bullish,,,,,,,,,,,,,,,,
Warren Buffett Could Make Over $3 Billion in Dividend Income in 2025 From These 5 Stocks,https://www.fool.com/investing/2025/01/25/warren-buffett-dividend-income-stocks-2025/,20250125T105200,0.282652,Somewhat-Bullish,,,,0.25,Somewhat-Bullish,0.25,Somewhat-Bullish,AXP,0.215005,Somewhat-Bullish,0.179343,0.365926,Bullish,,,0.25,Somewhat-Bullish,,,,,0.25,Somewhat-Bullish,,,,,,
Warren Buffett Could Make Over $3 Billion in Dividend Income in 2025 From These 5 Stocks,https://www.fool.com/investing/2025/01/25/warren-buffett-dividend-income-stocks-2025/,20250125T105200,0.282652,Somewhat-Bullish,,,,0.25,Somewhat-Bullish,0.25,Somewhat-Bullish,AAPL,0.205744,Somewhat-Bullish,0.294446,0.365926,Bullish,,,0.25,Somewhat-Bullish,,,,,0.25,Somewhat-Bullish,,,,,,
Warren Buffett Could Make Over $3 Billion in Dividend Income in 2025 From These 5 Stocks,https://www.fool.com/investing/2025/01/25/warren-buffett-dividend-income-stocks-2025/,20250125T105200,0.282652,Somewhat-Bullish,,,,0.25,Somewhat-Bullish,0.25,Somewhat-Bullish,BAC,0.0,Neutral,0.179343,0.365926,Bullish,,,0.25,Somewhat-Bullish,,,,,0.25,Somewhat-Bullish,,,,,,
Warren Buffett Could Make Over $3 Billion in Dividend Income in 2025 From These 5 Stocks,https://www.fool.com/investing/2025/01/25/warren-buffett-dividend-income-stocks-2025/,20250125T105200,0.282652,Somewhat-Bullish,,,,0.25,Somewhat-Bullish,0.25,Somewhat-Bullish,CVX,0.297945,Somewhat-Bullish,0.294446,0.365926,Bullish,,,0.25,Somewhat-Bullish,,,,,0.25,Somewhat-Bullish,,,,,,
Warren Buffett Could Make Over $3 Billion in Dividend Income in 2025 From These 5 Stocks,https://www.fool.com/investing/2025/01/25/warren-buffett-dividend-income-stocks-2025/,20250125T105200,0.282652,Somewhat-Bullish,,,,0.25,Somewhat-Bullish,0.25,Somewhat-Bullish,KO,0.226678,Somewhat-Bullish,0.294446,0.365926,Bullish,,,0.25,Somewhat-Bullish,,,,,0.25,Somewhat-Bullish,,,,,,
Warren Buffett Could Make Over $3 Billion in Dividend Income in 2025 From These 5 Stocks,https://www.fool.com/investing/2025/01/25/warren-buffett-dividend-income-stocks-2025/,20250125T105200,0.282652,Somewhat-Bullish,,,,0.25,Somewhat-Bullish,0.25,Somewhat-Bullish,BRK-A,0.182662,Somewhat-Bullish,0.179343,0.365926,Bullish,,,0.25,Somewhat-Bullish,,,,,0.25,Somewhat-Bullish,,,,,,
"Epic Games Expands Mobile Store, Launches Free Games Program: To Cover iOS Developer Fees",https://www.benzinga.com/25/01/43215558/epic-games-expands-mobile-store-launches-free-games-program-to-cover-ios-developer-fees,20250125T091352,0.20565,Somewhat-Bullish,,,,1.0,Bullish,,,GOOG,0.048643,Neutral,0.090134,,,,,,,,,,,,,,,,,,
"Epic Games Expands Mobile Store, Launches Free Games Program: To Cover iOS Developer Fees",https://www.benzinga.com/25/01/43215558/epic-games-expands-mobile-store-launches-free-games-program-to-cover-ios-developer-fees,20250125T091352,0.20565,Somewhat-Bullish,,,,1.0,Bullish,,,AAPL,0.075597,Neutral,0.090134,,,,,,,,,,,,,,,,,,
Apple Stock Nears Critical Level Amid Worst Start Since 2008: 'When You Get Names Starting To Flirt With It...You Kind Of Lose Confidence' - Apple  ( NASDAQ:AAPL ) ,https://www.benzinga.com/markets/equities/25/01/43215545/apple-stock-nears-critical-level-amid-worst-start-start-to-the-year-since-2008-when-you-get-name,20250125T090634,0.1291,Neutral,,0.451494,Bullish,0.333333,Somewhat-Bullish,0.333333,Somewhat-Bullish,BAC,0.098161,Neutral,0.085629,0.938793,Bullish,,,0.333333,Somewhat-Bullish,,,,,,,,,,,,
Apple Stock Nears Critical Level Amid Worst Start Since 2008: 'When You Get Names Starting To Flirt With It...You Kind Of Lose Confidence' - Apple  ( NASDAQ:AAPL ) ,https://www.benzinga.com/markets/equities/25/01/43215545/apple-stock-nears-critical-level-amid-worst-start-start-to-the-year-since-2008-when-you-get-name,20250125T090634,0.1291,Neutral,,0.451494,Bullish,0.333333,Somewhat-Bullish,0.333333,Somewhat-Bullish,NVDA,0.109617,Neutral,0.085629,0.938793,Bullish,,,0.333333,Somewhat-Bullish,,,,,,,,,,,,
Apple Stock Nears Critical Level Amid Worst Start Since 2008: 'When You Get Names Starting To Flirt With It...You Kind Of Lose Confidence' - Apple  ( NASDAQ:AAPL ) ,https://www.benzinga.com/markets/equities/25/01/43215545/apple-stock-nears-critical-level-amid-worst-start-start-to-the-year-since-2008-when-you-get-name,20250125T090634,0.1291,Neutral,,0.451494,Bullish,0.333333,Somewhat-Bullish,0.333333,Somewhat-Bullish,AAPL,0.225146,Somewhat-Bullish,0.548363,0.938793,Bullish,,,0.333333,Somewhat-Bullish,,,,,,,,,,,,
Billionaire Steven Cohen Sells Apple Stock and Buys a Little-Known AI Stock Up 500% in Less Than 3 Years,https://www.fool.com/investing/2025/01/25/billionaire-sells-apple-stock-buys-ai-stock-up-500/,20250125T082500,0.203259,Somewhat-Bullish,,0.99986,Bullish,0.5,Bullish,0.5,Bullish,AXON,0.136852,Neutral,0.135602,0.316726,Somewhat-Bullish,,,,,,,,,,,,,,,,
Billionaire Steven Cohen Sells Apple Stock and Buys a Little-Known AI Stock Up 500% in Less Than 3 Years,https://www.fool.com/investing/2025/01/25/billionaire-sells-apple-stock-buys-ai-stock-up-500/,20250125T082500,0.203259,Somewhat-Bullish,,0.99986,Bullish,0.5,Bullish,0.5,Bullish,GOOG,-0.071659,Neutral,0.045396,0.316726,Somewhat-Bullish,,,,,,,,,,,,,,,,
Billionaire Steven Cohen Sells Apple Stock and Buys a Little-Known AI Stock Up 500% in Less Than 3 Years,https://www.fool.com/investing/2025/01/25/billionaire-sells-apple-stock-buys-ai-stock-up-500/,20250125T082500,0.203259,Somewhat-Bullish,,0.99986,Bullish,0.5,Bullish,0.5,Bullish,AAPL,0.14514,Neutral,0.505464,0.316726,Somewhat-Bullish,,,,,,,,,,,,,,,,
Billionaire Steven Cohen Sells Apple Stock and Buys a Little-Known AI Stock Up 500% in Less Than 3 Years,https://www.fool.com/investing/2025/01/25/billionaire-sells-apple-stock-buys-ai-stock-up-500/,20250125T082500,0.203259,Somewhat-Bullish,,0.99986,Bullish,0.5,Bullish,0.5,Bullish,DSSMY,0.037539,Neutral,0.045396,0.316726,Somewhat-Bullish,,,,,,,,,,,,,,,,
"Apple Shakes Up AI Division, Taps Veteran Kim Vorrath To Bolster Siri - Apple  ( NASDAQ:AAPL ) ",https://www.benzinga.com/25/01/43215468/apple-shakes-up-ai-division-taps-veteran-kim-vorrath-to-bolster-siri,20250125T082253,0.148657,Neutral,,0.360215,Bullish,1.0,Bullish,,,AAPL,0.055604,Neutral,0.633079,,,,,,,,,,,,,,,,,,
"Apple's iPhone 17 Dynamic Island To Remain 'Largely Unchanged' Despite Prior Rumors, Says Top Analyst - Apple  ( NASDAQ:AAPL ) ",https://www.benzinga.com/25/01/43215414/apples-iphone-17-dynamic-island-to-remain-largely-unchanged-despite-prior-rumors-says-top-analyst,20250125T074308,0.197941,Somewhat-Bullish,,0.650727,Bullish,1.0,Bullish,,,AAPL,0.142208,Neutral,0.694349,,,,,,,,,,,,,,,,,,
"Gaming Market to Grow by USD 100.8 Billion  ( 2025-2029 ) , Driven by AR and VR Game Adoption, Report Highlights AI Impact on Market Trends - Technavio",https://www.benzinga.com/pressreleases/25/01/n43214682/gaming-market-to-grow-by-usd-100-8-billion-2025-2029-driven-by-ar-and-vr-game-adoption-report-high,20250125T041800,0.329858,Somewhat-Bullish,,0.108179,Neutral,1.0,Bullish,,,MSFT,0.107158,Neutral,0.021237,0.108179,Neutral,,,,,,,,,,,,,,,,
"Gaming Market to Grow by USD 100.8 Billion  ( 2025-2029 ) , Driven by AR and VR Game Adoption, Report Highlights AI Impact on Market Trends - Technavio",https://www.benzinga.com/pressreleases/25/01/n43214682/gaming-market-to-grow-by-usd-100-8-billion-2025-2029-driven-by-ar-and-vr-game-adoption-report-high,20250125T041800,0.329858,Somewhat-Bullish,,0.108179,Neutral,1.0,Bullish,,,NTES,0.107158,Neutral,0.021237,0.108179,Neutral,,,,,,,,,,,,,,,,
"Gaming Market to Grow by USD 100.8 Billion  ( 2025-2029 ) , Driven by AR and VR Game Adoption, Report Highlights AI Impact on Market Trends - Technavio",https://www.benzinga.com/pressreleases/25/01/n43214682/gaming-market-to-grow-by-usd-100-8-billion-2025-2029-driven-by-ar-and-vr-game-adoption-report-high,20250125T041800,0.329858,Somewhat-Bullish,,0.108179,Neutral,1.0,Bullish,,,SNEJF,0.107158,Neutral,0.021237,0.108179,Neutral,,,,,,,,,,,,,,,,
"Gaming Market to Grow by USD 100.8 Billion  ( 2025-2029 ) , Driven by AR and VR Game Adoption, Report Highlights AI Impact on Market Trends - Technavio",https://www.benzinga.com/pressreleases/25/01/n43214682/gaming-market-to-grow-by-usd-100-8-billion-2025-2029-driven-by-ar-and-vr-game-adoption-report-high,20250125T041800,0.329858,Somewhat-Bullish,,0.108179,Neutral,1.0,Bullish,,,AAPL,0.107158,Neutral,0.021237,0.108179,Neutral,,,,,,,,,,,,,,,,
"Gaming Market to Grow by USD 100.8 Billion  ( 2025-2029 ) , Driven by AR and VR Game Adoption, Report Highlights AI Impact on Market Trends - Technavio",https://www.benzinga.com/pressreleases/25/01/n43214682/gaming-market-to-grow-by-usd-100-8-billion-2025-2029-driven-by-ar-and-vr-game-adoption-report-high,20250125T041800,0.329858,Somewhat-Bullish,,0.108179,Neutral,1.0,Bullish,,,NCBDF,0.107158,Neutral,0.021237,0.108179,Neutral,,,,,,,,,,,,,,,,
"Gaming Market to Grow by USD 100.8 Billion  ( 2025-2029 ) , Driven by AR and VR Game Adoption, Report Highlights AI Impact on Market Trends - Technavio",https://www.benzinga.com/pressreleases/25/01/n43214682/gaming-market-to-grow-by-usd-100-8-billion-2025-2029-driven-by-ar-and-vr-game-adoption-report-high,20250125T041800,0.329858,Somewhat-Bullish,,0.108179,Neutral,1.0,Bullish,,,NTDOF,0.107158,Neutral,0.021237,0.108179,Neutral,,,,,,,,,,,,,,,,
"Gaming Market to Grow by USD 100.8 Billion  ( 2025-2029 ) , Driven by AR and VR Game Adoption, Report Highlights AI Impact on Market Trends - Technavio",https://www.benzinga.com/pressreleases/25/01/n43214682/gaming-market-to-grow-by-usd-100-8-billion-2025-2029-driven-by-ar-and-vr-game-adoption-report-high,20250125T041800,0.329858,Somewhat-Bullish,,0.108179,Neutral,1.0,Bullish,,,DNACF,0.107158,Neutral,0.021237,0.108179,Neutral,,,,,,,,,,,,,,,,
"Gaming Market to Grow by USD 100.8 Billion  ( 2025-2029 ) , Driven by AR and VR Game Adoption, Report Highlights AI Impact on Market Trends - Technavio",https://www.benzinga.com/pressreleases/25/01/n43214682/gaming-market-to-grow-by-usd-100-8-billion-2025-2029-driven-by-ar-and-vr-game-adoption-report-high,20250125T041800,0.329858,Somewhat-Bullish,,0.108179,Neutral,1.0,Bullish,,,SQNXF,0.107158,Neutral,0.021237,0.108179,Neutral,,,,,,,,,,,,,,,,
"Gaming Market to Grow by USD 100.8 Billion  ( 2025-2029 ) , Driven by AR and VR Game Adoption, Report Highlights AI Impact on Market Trends - Technavio",https://www.benzinga.com/pressreleases/25/01/n43214682/gaming-market-to-grow-by-usd-100-8-billion-2025-2029-driven-by-ar-and-vr-game-adoption-report-high,20250125T041800,0.329858,Somewhat-Bullish,,0.108179,Neutral,1.0,Bullish,,,UBSFF,0.107158,Neutral,0.021237,0.108179,Neutral,,,,,,,,,,,,,,,,
"Gaming Market to Grow by USD 100.8 Billion  ( 2025-2029 ) , Driven by AR and VR Game Adoption, Report Highlights AI Impact on Market Trends - Technavio",https://www.benzinga.com/pressreleases/25/01/n43214682/gaming-market-to-grow-by-usd-100-8-billion-2025-2029-driven-by-ar-and-vr-game-adoption-report-high,20250125T041800,0.329858,Somewhat-Bullish,,0.108179,Neutral,1.0,Bullish,,,EA,0.107158,Neutral,0.021237,0.108179,Neutral,,,,,,,,,,,,,,,,
"Gaming Market to Grow by USD 100.8 Billion  ( 2025-2029 ) , Driven by AR and VR Game Adoption, Report Highlights AI Impact on Market Trends - Technavio",https://www.benzinga.com/pressreleases/25/01/n43214682/gaming-market-to-grow-by-usd-100-8-billion-2025-2029-driven-by-ar-and-vr-game-adoption-report-high,20250125T041800,0.329858,Somewhat-Bullish,,0.108179,Neutral,1.0,Bullish,,,TCTZF,0.143555,Neutral,0.042458,0.108179,Neutral,,,,,,,,,,,,,,,,
"Gaming Market to Grow by USD 100.8 Billion  ( 2025-2029 ) , Driven by AR and VR Game Adoption, Report Highlights AI Impact on Market Trends - Technavio",https://www.benzinga.com/pressreleases/25/01/n43214682/gaming-market-to-grow-by-usd-100-8-billion-2025-2029-driven-by-ar-and-vr-game-adoption-report-high,20250125T041800,0.329858,Somewhat-Bullish,,0.108179,Neutral,1.0,Bullish,,,DIS,0.107158,Neutral,0.021237,0.108179,Neutral,,,,,,,,,,,,,,,,
"Apple Co-Founder Steve Jobs In 1981 Said Homes Weren't Ready For Personal Computers - Three Years Later, Cupertino Launched The Macintosh And Made History - Apple  ( NASDAQ:AAPL ) ",https://www.benzinga.com/tech/25/01/43214225/apple-co-founder-steve-jobs-in-1981-said-homes-werent-ready-for-personal-computers-three-years-later-cuperti,20250125T013956,0.136477,Neutral,,0.108179,Neutral,1.0,Bullish,,,AAPL,0.06957,Neutral,0.466609,,,,,,,,,,,,,,,,,,
Mag 7 Earnings On Deck: A Closer Look,https://www.zacks.com/commentary/2403392/mag-7-earnings-on-deck-a-closer-look,20250125T003600,0.078258,Neutral,,1.0,Bullish,0.25,Somewhat-Bullish,0.25,Somewhat-Bullish,MSFT,-0.044105,Neutral,0.21193,0.214378,Somewhat-Bullish,,,,,,,,,0.25,Somewhat-Bullish,0.25,Somewhat-Bullish,,,,
Mag 7 Earnings On Deck: A Closer Look,https://www.zacks.com/commentary/2403392/mag-7-earnings-on-deck-a-closer-look,20250125T003600,0.078258,Neutral,,1.0,Bullish,0.25,Somewhat-Bullish,0.25,Somewhat-Bullish,GOOG,-0.074645,Neutral,0.042876,0.214378,Somewhat-Bullish,,,,,,,,,0.25,Somewhat-Bullish,0.25,Somewhat-Bullish,,,,
Mag 7 Earnings On Deck: A Closer Look,https://www.zacks.com/commentary/2403392/mag-7-earnings-on-deck-a-closer-look,20250125T003600,0.078258,Neutral,,1.0,Bullish,0.25,Somewhat-Bullish,0.25,Somewhat-Bullish,AAPL,-0.031618,Neutral,0.371523,0.214378,Somewhat-Bullish,,,,,,,,,0.25,Somewhat-Bullish,0.25,Somewhat-Bullish,,,,
Mag 7 Earnings On Deck: A Closer Look,https://www.zacks.com/commentary/2403392/mag-7-earnings-on-deck-a-closer-look,20250125T003600,0.078258,Neutral,,1.0,Bullish,0.25,Somewhat-Bullish,0.25,Somewhat-Bullish,TSLA,0.077792,Neutral,0.252987,0.214378,Somewhat-Bullish,,,,,,,,,0.25,Somewhat-Bullish,0.25,Somewhat-Bullish,,,,
Mag 7 Earnings On Deck: A Closer Look,https://www.zacks.com/commentary/2403392/mag-7-earnings-on-deck-a-closer-look,20250125T003600,0.078258,Neutral,,1.0,Bullish,0.25,Somewhat-Bullish,0.25,Somewhat-Bullish,SBUX,0.0,Neutral,0.042876,0.214378,Somewhat-Bullish,,,,,,,,,0.25,Somewhat-Bullish,0.25,Somewhat-Bullish,,,,
Mag 7 Earnings On Deck: A Closer Look,https://www.zacks.com/commentary/2403392/mag-7-earnings-on-deck-a-closer-look,20250125T003600,0.078258,Neutral,,1.0,Bullish,0.25,Somewhat-Bullish,0.25,Somewhat-Bullish,BIDU,-0.056564,Neutral,0.042876,0.214378,Somewhat-Bullish,,,,,,,,,0.25,Somewhat-Bullish,0.25,Somewhat-Bullish,,,,
Mag 7 Earnings On Deck: A Closer Look,https://www.zacks.com/commentary/2403392/mag-7-earnings-on-deck-a-closer-look,20250125T003600,0.078258,Neutral,,1.0,Bullish,0.25,Somewhat-Bullish,0.25,Somewhat-Bullish,IP,0.0,Neutral,0.042876,0.214378,Somewhat-Bullish,,,,,,,,,0.25,Somewhat-Bullish,0.25,Somewhat-Bullish,,,,
Mag 7 Earnings On Deck: A Closer Look,https://www.zacks.com/commentary/2403392/mag-7-earnings-on-deck-a-closer-look,20250125T003600,0.078258,Neutral,,1.0,Bullish,0.25,Somewhat-Bullish,0.25,Somewhat-Bullish,CCZ,0.0,Neutral,0.042876,0.214378,Somewhat-Bullish,,,,,,,,,0.25,Somewhat-Bullish,0.25,Somewhat-Bullish,,,,
Mag 7 Earnings On Deck: A Closer Look,https://www.zacks.com/commentary/2403392/mag-7-earnings-on-deck-a-closer-look,20250125T003600,0.078258,Neutral,,1.0,Bullish,0.25,Somewhat-Bullish,0.25,Somewhat-Bullish,LUV,0.0,Neutral,0.042876,0.214378,Somewhat-Bullish,,,,,,,,,0.25,Somewhat-Bullish,0.25,Somewhat-Bullish,,,,
Mag 7 Earnings On Deck: A Closer Look,https://www.zacks.com/commentary/2403392/mag-7-earnings-on-deck-a-closer-look,20250125T003600,0.078258,Neutral,,1.0,Bullish,0.25,Somewhat-Bullish,0.25,Somewhat-Bullish,TCTZF,-0.056564,Neutral,0.042876,0.214378,Somewhat-Bullish,,,,,,,,,0.25,Somewhat-Bullish,0.25,Somewhat-Bullish,,,,
Mag 7 Earnings On Deck: A Closer Look,https://www.zacks.com/commentary/2403392/mag-7-earnings-on-deck-a-closer-look,20250125T003600,0.078258,Neutral,,1.0,Bullish,0.25,Somewhat-Bullish,0.25,Somewhat-Bullish,BA,0.0,Neutral,0.042876,0.214378,Somewhat-Bullish,,,,,,,,,0.25,Somewhat-Bullish,0.25,Somewhat-Bullish,,,,
"Apple Q1 Earnings Might Not Miss A Beat, Even As iPhone Sales Stumble: Analyst - Apple  ( NASDAQ:AAPL ) , Qualcomm  ( NASDAQ:QCOM ) ",https://www.benzinga.com/25/01/43198886/apples-q1-earnings-might-not-miss-a-beat-even-as-iphone-sales-stumble-analyst,20250124T175425,0.250064,Somewhat-Bullish,,0.614606,Bullish,0.333333,Somewhat-Bullish,0.333333,Somewhat-Bullish,BAC,0.134674,Neutral,0.084423,0.360215,Bullish,,,0.333333,Somewhat-Bullish,,,,,,,,,,,,
"Apple Q1 Earnings Might Not Miss A Beat, Even As iPhone Sales Stumble: Analyst - Apple  ( NASDAQ:AAPL ) , Qualcomm  ( NASDAQ:QCOM ) ",https://www.benzinga.com/25/01/43198886/apples-q1-earnings-might-not-miss-a-beat-even-as-iphone-sales-stumble-analyst,20250124T175425,0.250064,Somewhat-Bullish,,0.614606,Bullish,0.333333,Somewhat-Bullish,0.333333,Somewhat-Bullish,QCOM,0.122652,Neutral,0.167904,0.360215,Bullish,,,0.333333,Somewhat-Bullish,,,,,,,,,,,,
"Apple Q1 Earnings Might Not Miss A Beat, Even As iPhone Sales Stumble: Analyst - Apple  ( NASDAQ:AAPL ) , Qualcomm  ( NASDAQ:QCOM ) ",https://www.benzinga.com/25/01/43198886/apples-q1-earnings-might-not-miss-a-beat-even-as-iphone-sales-stumble-analyst,20250124T175425,0.250064,Somewhat-Bullish,,0.614606,Bullish,0.333333,Somewhat-Bullish,0.333333,Somewhat-Bullish,AAPL,0.232521,Somewhat-Bullish,0.328455,0.360215,Bullish,,,0.333333,Somewhat-Bullish,,,,,,,,,,,,
"TikTok Ban Sparks Divide: Oracle Backs Trump While Apple, Google Play It Safe - Alphabet  ( NASDAQ:GOOGL ) , Oracle  ( NYSE:ORCL ) ",https://www.benzinga.com/25/01/43198088/tiktok-ban-sparks-divide-oracle-backs-trump-while-apple-google-play-it-safe,20250124T172440,0.166733,Somewhat-Bullish,,,,1.0,Bullish,,,GOOG,0.173064,Somewhat-Bullish,0.30569,0.108179,Neutral,,,,,,,,,,,,,,,,
"TikTok Ban Sparks Divide: Oracle Backs Trump While Apple, Google Play It Safe - Alphabet  ( NASDAQ:GOOGL ) , Oracle  ( NYSE:ORCL ) ",https://www.benzinga.com/25/01/43198088/tiktok-ban-sparks-divide-oracle-backs-trump-while-apple-google-play-it-safe,20250124T172440,0.166733,Somewhat-Bullish,,,,1.0,Bullish,,,ORCL,0.076784,Neutral,0.568148,0.108179,Neutral,,,,,,,,,,,,,,,,
"TikTok Ban Sparks Divide: Oracle Backs Trump While Apple, Google Play It Safe - Alphabet  ( NASDAQ:GOOGL ) , Oracle  ( NYSE:ORCL ) ",https://www.benzinga.com/25/01/43198088/tiktok-ban-sparks-divide-oracle-backs-trump-while-apple-google-play-it-safe,20250124T172440,0.166733,Somewhat-Bullish,,,,1.0,Bullish,,,AAPL,0.01597,Neutral,0.487546,0.108179,Neutral,,,,,,,,,,,,,,,,
"TikTok Ban Sparks Divide: Oracle Backs Trump While Apple, Google Play It Safe - Alphabet  ( NASDAQ:GOOGL ) , Oracle  ( NYSE:ORCL ) ",https://www.benzinga.com/25/01/43198088/tiktok-ban-sparks-divide-oracle-backs-trump-while-apple-google-play-it-safe,20250124T172440,0.166733,Somewhat-Bullish,,,,1.0,Bullish,,,AWON,0.233615,Somewhat-Bullish,0.104228,0.108179,Neutral,,,,,,,,,,,,,,,,
Questions and Answers on Your 5 Favorite Stocks,https://www.zacks.com/stock/news/2403156/questions-and-answers-on-your-5-favorite-stocks,20250124T171000,0.201094,Somewhat-Bullish,,0.890401,Bullish,0.25,Somewhat-Bullish,0.25,Somewhat-Bullish,GOLD,0.271895,Somewhat-Bullish,0.433877,0.980922,Bullish,,,0.25,Somewhat-Bullish,,,,,0.25,Somewhat-Bullish,,,,,,
Questions and Answers on Your 5 Favorite Stocks,https://www.zacks.com/stock/news/2403156/questions-and-answers-on-your-5-favorite-stocks,20250124T171000,0.201094,Somewhat-Bullish,,0.890401,Bullish,0.25,Somewhat-Bullish,0.25,Somewhat-Bullish,GOOG,0.120183,Neutral,0.065327,0.980922,Bullish,,,0.25,Somewhat-Bullish,,,,,0.25,Somewhat-Bullish,,,,,,
Questions and Answers on Your 5 Favorite Stocks,https://www.zacks.com/stock/news/2403156/questions-and-answers-on-your-5-favorite-stocks,20250124T171000,0.201094,Somewhat-Bullish,,0.890401,Bullish,0.25,Somewhat-Bullish,0.25,Somewhat-Bullish,AAPL,0.256879,Somewhat-Bullish,0.488007,0.980922,Bullish,,,0.25,Somewhat-Bullish,,,,,0.25,Somewhat-Bullish,,,,,,
